Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1487.637	-1585.598	97.96138	1.507397	1.724125	2.102775
6	-1479.033	-1577.718	98.68578	1.567418	2.141818	1.370256
12	-1482.163	-1580.553	98.38956	1.656809	2.076211	1.555533
18	-1490.859	-1589.309	98.4505	1.737612	2.43336	1.29919
24	-1482.857	-1581.545	98.68814	1.737612	2.721724	0.9597065
30	-1478.582	-1577.228	98.64555	1.628203	2.566705	1.172128
36	-1478.414	-1576.948	98.5341	1.612986	2.566705	1.279148
42	-1476.607	-1572.903	96.29631	1.168852	2.566705	3.055481
48	-1473.61	-1570.051	96.44049	1.168852	1.57695	3.309445
54	-1477.002	-1574.076	97.07473	1.109443	1.710839	2.912315
60	-1477.085	-1573.865	96.77959	0.9204103	1.658084	3.222741
66	-1480.059	-1576.171	96.11217	1.089659	1.887848	3.428653
72	-1484.345	-1577.601	93.25643	0.7111726	1.807076	5.287579
78	-1483.659	-1579	95.34154	0.6420437	1.338392	4.348519
84	-1479.979	-1573.549	93.57024	0.7378581	2.536843	4.874808
90	-1493.737	-1589.793	96.05623	0.8923462	1.057451	3.939557
96	-1492.827	-1585.766	92.93844	0.7748424	1.461236	5.55886
102	-1490.182	-1583.013	92.83101	0.7422477	1.65759	5.55886
108	-1477.059	-1571.799	94.74013	0.6647586	1.902119	4.453519
114	-1474.663	-1569.116	94.4533	0.9515932	1.902119	4.453519
120	-1482.796	-1577.197	94.40125	0.845657	1.990783	4.512518
126	-1477.168	-1570.496	93.32777	0.985734	2.152982	4.982468
132	-1476.542	-1573.272	96.72995	1.18365	1.769792	3.051689
138	-1472.494	-1569.531	97.03683	1.239418	1.75371	2.839551
144	-1467.75	-1562.689	94.93946	0.9905603	1.919905	4.150287
150	-1476.559	-1571.947	95.38809	0.9133429	1.919905	3.938378
156	-1478.73	-1573.447	94.71669	0.8550418	1.710782	4.428058
162	-1474.829	-1570.274	95.44483	1.122357	1.363195	4.005804
168	-1474.714	-1567.948	93.23407	0.7454778	1.585244	5.362766
174	-1483.186	-1576.614	93.42852	0.6521252	1.585244	5.306994
180	-1482.971	-1576.786	93.8151	0.5528939	1.215503	5.306994
186	-1493.451	-1586.967	93.5156	0.463994	1.734021	5.306994
192	-1480.765	-1576.928	96.16269	1.045949	1.487235	3.581739
198	-1493.663	-1590.664	97.00013	0.9356499	2.210882	2.881703
204	-1483.875	-1579.119	95.24328	1.034539	1.821293	3.986782
210	-1483.432	-1580.626	97.19452	1.130869	1.501142	2.915306
216	-1481.942	-1577.91	95.96794	1.130869	2.44309	3.308828
222	-1487.672	-1584.13	96.45807	1.130869	1.727827	3.260835
228	-1484.522	-1581.125	96.60238	1.075657	2.352253	2.99197
234	-1484.414	-1581.769	97.35534	1.403013	1.77865	2.533386
240	-1482.138	-1578.97	96.83197	1.138614	2.05917	2.91177
